date,sku,asin,product,category,units,listing_price,clf,oiv,customer_price
2026-03-04,SC-F-HYB-LATEX-K-78x72x6,B09XFKM8V6,Hybrid Latex Mattress,Mattress,1,13844.0,1230.0,15074.0,11950.0
2026-03-04,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,2,31821.0,2860.0,34681.0,28099.0
2026-03-04,SC-F-HYB-LATEX-Q-72x60x8,B09XFN2QX3,Hybrid Latex Mattress,Mattress,2,26011.0,2460.0,28471.0,24473.0
2026-03-04,SC-F-HYB-LATEX-Q-75x60x8,B09XFRNJCD,Hybrid Latex Mattress,Mattress,1,13294.0,1230.0,14524.0,11473.0
2026-03-04,SC-F-HYB-LATEX-Q-78x60x6,B09XGPZKTZ,Hybrid Latex Mattress,Mattress,1,11873.0,1230.0,13103.0,11873.0
2026-03-04,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,1,13601.0,1230.0,14831.0,11741.0
2026-03-04,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,4,3942.0,592.0,4534.0,3867.0
2026-03-04,SC-F-LTX-ORTHO-D-72X48X6,B0G3CFZX69,Latex Ortho Mattress,Mattress,2,15614.0,1900.0,17514.0,14636.0
2026-03-04,SC-F-LTX-ORTHO-D-72x48x5,B0G7J4C6NX,Latex Ortho Mattress,Mattress,2,13694.0,1900.0,15594.0,13694.0
2026-03-04,SC-F-LTX-ORTHO-K-78X72X6,B0G3BY1NZH,Latex Ortho Mattress,Mattress,1,11797.0,1230.0,13027.0,11797.0
2026-03-04,SC-F-LTX-ORTHO-K-78X72X8,B0G3D21NYY,Latex Ortho Mattress,Mattress,1,13547.0,1230.0,14777.0,13547.0
2026-03-04,SC-F-LTX-ORTHO-K-84X72X6,B0G3C2TC1J,Latex Ortho Mattress,Mattress,1,13057.0,0.0,13057.0,13057.0
2026-03-04,SC-F-LTX-ORTHO-Q-72X60X8,B0G3CNC7P5,Latex Ortho Mattress,Mattress,2,22190.0,2460.0,24650.0,22190.0
2026-03-04,SC-F-LTX-ORTHO-Q-75X60X8,B0G3CTX1NC,Latex Ortho Mattress,Mattress,1,11307.0,1230.0,12537.0,10572.0
2026-03-04,SC-F-LTX-ORTHO-S-78X30X6,B0G3BVKRLL,Latex Ortho Mattress,Mattress,1,5332.0,0.0,5332.0,5332.0
2026-03-04,SC-F-ORIG-D-72x48x10,B0BB7KCGYN,Original Mattress,Mattress,2,21317.0,1900.0,23217.0,21317.0
2026-03-04,SC-F-ORIG-D-72x48x5,B0G2599S6F,Original Mattress,Mattress,1,7940.0,0.0,7940.0,7672.0
2026-03-04,SC-F-ORIG-K-84x78x6,B0DG5SG9FM,Original Mattress,Mattress,1,14877.0,0.0,14877.0,13627.0
2026-03-04,SC-F-ORIG-Q-78x60x5,B0G2569T27,Original Mattress,Mattress,2,18904.0,1900.0,20804.0,16781.0
2026-03-04,SC-F-ORIG-S-72x36x5,B0G255BCC2,Original Mattress,Mattress,1,6190.0,810.0,7000.0,5745.0
2026-03-04,SC-F-PETORTHO-XL-28x52,,SC-F-PETORTHO-XL-28x52,Other,1,2215.0,352.0,2567.0,2086.0
2026-03-04,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,3,2227.0,573.0,2800.0,2016.0
2026-03-04,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,2,1368.0,282.0,1650.0,1368.0
2026-03-04,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,1,684.0,141.0,825.0,618.0
2026-03-04,SC-F-PTMMCOMF-D-90x100,B0FR3CDSVC,Reversible Comforter,Bedding,1,1717.0,0.0,1717.0,1717.0
2026-03-04,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,2,2892.0,422.0,3314.0,2579.0
2026-03-04,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,7,11854.0,1477.0,13331.0,10579.0
2026-03-04,SC-F-S4MFPILW-26x16x4,B08R8DQ3T4,Memory Foam Pillow,Pillows,1,3596.0,211.0,3807.0,3596.0
2026-03-04,SC-F-SLSTPILWCS-S-28x18,B0CWKZHV5T,Cotton Pillow Case,Bedding,3,1311.0,459.0,1770.0,1311.0
2026-03-04,SC-F-TBLPILWCS-S-28x18,B0CWLCGJDC,Cotton Pillow Case,Bedding,1,393.0,144.0,537.0,343.0
2026-03-04,SC-F-ULTM-LATEX-K-75x72x8,B0D58LV9HN,Ultima Latex Mattress,Mattress,1,24827.0,1430.0,26257.0,24302.0
2026-03-04,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,11,16184.0,1628.0,17812.0,16184.0
2026-03-04,SC-ULTM-D-72x48x8,B09XGF9LKQ,Ultima Mattress,Mattress,1,12357.0,1230.0,13587.0,12357.0
2026-03-04,SC-ULTM-K-78x72x10,B09XGSHBKJ,Ultima Mattress,Mattress,1,19577.0,1430.0,21007.0,19577.0
2026-03-04,SC72486,B077Q9YRMY,Original Mattress,Mattress,2,16314.0,1900.0,18214.0,16314.0
2026-03-04,SC72606,B078BNQ7M4,Original Mattress,Mattress,1,10047.0,950.0,10997.0,10047.0
2026-03-04,SC72726,B077QJVWBR,Original Mattress,Mattress,2,23312.0,2460.0,25772.0,23312.0
2026-03-04,SC75726,B0732TFNYC,Original Mattress,Mattress,1,11760.0,1230.0,12990.0,10584.0
2026-03-04,SC78606,B0732WFNVL,Original Mattress,Mattress,1,10346.0,950.0,11296.0,10346.0
2026-03-04,SC78726,B0732Y4N37,Original Mattress,Mattress,4,47728.0,4920.0,52648.0,46311.0
2026-03-04,SCP72608,B07MHZTP8Q,Original Mattress,Mattress,2,22609.0,2460.0,25069.0,21261.0
2026-03-04,SCP75608,B07MBSJ553,Original Mattress,Mattress,2,23196.0,2460.0,25656.0,23196.0
2026-03-04,SCP75728,B07MHZVDNP,Original Mattress,Mattress,1,13661.0,1230.0,14891.0,12053.0
2026-03-04,SCP78728,B07JM7GQG4,Original Mattress,Mattress,1,13897.0,1230.0,15127.0,12264.0
2026-03-04,SCPROD75x48,B0822XBCF1,Protector,Bedding,2,1188.0,282.0,1470.0,1188.0
2026-03-04,SCPROK78x72,B0822WWZRV,Protector,Bedding,6,4533.0,1146.0,5679.0,3987.0
2026-03-05,SC-F-78x72x10,B09BFC81R8,Original Mattress,Mattress,1,15927.0,1430.0,17357.0,14040.0
2026-03-05,SC-F-COMF90x100,B08KTCGSQW,Reversible Comforter,Bedding,1,1527.0,330.0,1857.0,1527.0
2026-03-05,SC-F-DGRPILWCS-S-28x18,B0CWL2NG34,Cotton Pillow Case,Bedding,1,402.0,135.0,537.0,372.0
2026-03-05,SC-F-HYB-LATEX-D-75x48x8,B09XGN7MMK,Hybrid Latex Mattress,Mattress,1,10937.0,0.0,10937.0,10937.0
2026-03-05,SC-F-HYB-LATEX-K-72x72x6,B09XGDZQPC,Hybrid Latex Mattress,Mattress,1,12926.0,1230.0,14156.0,11399.0
2026-03-05,SC-F-HYB-LATEX-K-72x72x8,B09XFMGSKV,Hybrid Latex Mattress,Mattress,1,15090.0,1430.0,16520.0,13295.0
2026-03-05,SC-F-HYB-LATEX-K-75x70x6,B0F2TGGZSR,Hybrid Latex Mattress,Mattress,1,13457.0,1230.0,14687.0,13457.0
2026-03-05,SC-F-HYB-LATEX-K-75x72x6,B09XFLVCHN,Hybrid Latex Mattress,Mattress,1,13451.0,1230.0,14681.0,13163.0
2026-03-05,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,2,31826.0,2860.0,34686.0,29635.0
2026-03-05,SC-F-HYB-LATEX-Q-72x60x6,B09XGNVN9N,Hybrid Latex Mattress,Mattress,1,11297.0,1230.0,12527.0,11297.0
2026-03-05,SC-F-HYB-LATEX-Q-75x60x6,B09XGK6Q4L,Hybrid Latex Mattress,Mattress,1,11467.0,1230.0,12697.0,10101.0
2026-03-05,SC-F-HYB-LATEX-Q-75x60x8,B09XFRNJCD,Hybrid Latex Mattress,Mattress,2,26586.0,2460.0,29046.0,24767.0
2026-03-05,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,2,27202.0,2460.0,29662.0,23741.0
2026-03-05,SC-F-HYB-LATEX-S-75x36x8,B09XGJ93PQ,Hybrid Latex Mattress,Mattress,1,8557.0,950.0,9507.0,7620.0
2026-03-05,SC-F-HYB-LATEX-S-78x36x6,B09XGGZVSB,Hybrid Latex Mattress,Mattress,1,7765.0,0.0,7765.0,7745.0
2026-03-05,SC-F-LTX-ORTHO-D-72x48x5,B0G7J4C6NX,Latex Ortho Mattress,Mattress,1,6897.0,950.0,7847.0,6550.0
2026-03-05,SC-F-LTX-ORTHO-D-75X48X6,B0G3CLHBKX,Latex Ortho Mattress,Mattress,1,7807.0,950.0,8757.0,7807.0
2026-03-05,SC-F-LTX-ORTHO-K-78X72X6,B0G3BY1NZH,Latex Ortho Mattress,Mattress,1,11797.0,1230.0,13027.0,11797.0
2026-03-05,SC-F-LTX-ORTHO-K-84X72X6,B0G3C2TC1J,Latex Ortho Mattress,Mattress,2,26073.0,0.0,26073.0,24807.0
2026-03-05,SC-F-ORIG-D-72x48x4,B0G71HHRVT,Original Mattress,Mattress,2,12758.0,1620.0,14378.0,12758.0
2026-03-05,SC-F-ORIG-K-84x78x6,B0DG5SG9FM,Original Mattress,Mattress,1,14877.0,0.0,14877.0,14877.0
2026-03-05,SC-F-ORIG-Q-72x60x5,B0G25BHBT6,Original Mattress,Mattress,1,8913.0,950.0,9863.0,8913.0
2026-03-05,SC-F-PETORTHO-L-24x48,B091CVV1CN,Pet Bed,Beds,1,1645.0,352.0,1997.0,1645.0
2026-03-05,SC-F-PROT-D-78x48,B0822VYH6P,Protector,Bedding,1,524.0,141.0,665.0,524.0
2026-03-05,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,1,864.0,191.0,1055.0,780.0
2026-03-05,SC-F-PROT-K-75x72,B0822W6ZCG,Protector,Bedding,2,1528.0,382.0,1910.0,1528.0
2026-03-05,SC-F-PROT-Q-72x60,B0822X8LZY,Protector,Bedding,2,1504.0,282.0,1786.0,1329.0
2026-03-05,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,1,684.0,141.0,825.0,684.0
2026-03-05,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,2,1550.0,282.0,1832.0,1309.0
2026-03-05,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,2,2899.0,422.0,3321.0,2574.0
2026-03-05,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,7,12405.0,1477.0,13882.0,11063.0
2026-03-05,SC-F-S4MFPILW-26x16x4,B08R8DQ3T4,Memory Foam Pillow,Pillows,1,3596.0,211.0,3807.0,3596.0
2026-03-05,SC-F-SMFPILWSET1-BAM-S-22x14,B0F1Y416FR,Small Memory Foam Pillow,Pillows,5,4577.0,740.0,5317.0,4261.0
2026-03-05,SC-F-STD-LTX-BAM-24x16,B0F2SWXPMT,Standard Latex Pillow,Pillows,1,2096.0,211.0,2307.0,2096.0
2026-03-05,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,6,15280.0,888.0,16168.0,15280.0
2026-03-05,SC-ULTM-K-78x72x8,B09XGRWRST,Ultima Mattress,Mattress,2,33954.0,2860.0,36814.0,31627.0
2026-03-05,SC72366,B078BRGTDM,Original Mattress,Mattress,1,6477.0,810.0,7287.0,6477.0
2026-03-05,SC72606,B078BNQ7M4,Original Mattress,Mattress,2,20065.0,1900.0,21965.0,20065.0
2026-03-05,SC72726,B077QJVWBR,Original Mattress,Mattress,3,34876.0,3690.0,38566.0,33490.0
2026-03-05,SC78606,B0732WFNVL,Original Mattress,Mattress,2,20794.0,1900.0,22694.0,19546.0
2026-03-05,SCP72728,B07M72KSRM,Original Mattress,Mattress,1,13337.0,1230.0,14567.0,13337.0
2026-03-05,SCP75728,B07MHZVDNP,Original Mattress,Mattress,1,13654.0,1230.0,14884.0,12276.0
2026-03-05,SCP78728,B07JM7GQG4,Original Mattress,Mattress,2,27709.0,2460.0,30169.0,26076.0
2026-03-05,SCPROK78x72,B0822WWZRV,Protector,Bedding,6,4636.0,1146.0,5782.0,4107.0
2026-03-06,SC-F-4TFOLD-BL-72X48,B0FHF65C2R,Tri-fold Mattress,Mattress,1,5197.0,810.0,6007.0,4597.0
2026-03-06,SC-F-78x72x10,B09BFC81R8,Original Mattress,Mattress,1,17348.0,1430.0,18778.0,17348.0
2026-03-06,SC-F-DCPILWSET1-BAM-25x15,B0F1937F9V,Dual Comfort Pillow,Pillows,1,1664.0,211.0,1875.0,1502.0
2026-03-06,SC-F-HYB-LATEX-K-72x70x8,B0F2TJJVDM,Hybrid Latex Mattress,Mattress,1,17177.0,1430.0,18607.0,15927.0
2026-03-06,SC-F-HYB-LATEX-K-72x72x6,B09XGDZQPC,Hybrid Latex Mattress,Mattress,1,14297.0,1230.0,15527.0,13047.0
2026-03-06,SC-F-HYB-LATEX-K-72x72x8,B09XFMGSKV,Hybrid Latex Mattress,Mattress,2,33842.0,2860.0,36702.0,29945.0
2026-03-06,SC-F-HYB-LATEX-K-75x72x8,B09XFL1FR1,Hybrid Latex Mattress,Mattress,2,34661.0,2860.0,37521.0,31924.0
2026-03-06,SC-F-HYB-LATEX-K-78x72x6,B09XFKM8V6,Hybrid Latex Mattress,Mattress,2,28918.0,2460.0,31378.0,25787.0
2026-03-06,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,1,17766.0,1430.0,19196.0,15713.0
2026-03-06,SC-F-HYB-LATEX-Q-78x60x6,B09XGPZKTZ,Hybrid Latex Mattress,Mattress,1,13297.0,1230.0,14527.0,12224.0
2026-03-06,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,3,44811.0,3690.0,48501.0,41805.0
2026-03-06,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,4,3028.0,592.0,3620.0,2502.0
2026-03-06,SC-F-LTX-ORTHO-D-72X48X6,B0G3CFZX69,Latex Ortho Mattress,Mattress,1,7807.0,950.0,8757.0,7807.0
2026-03-06,SC-F-LTX-ORTHO-K-72X72X8,B0G3C233F8,Latex Ortho Mattress,Mattress,2,29544.0,2460.0,32004.0,26106.0
2026-03-06,SC-F-LTX-ORTHO-K-78x72x5,B0G7JCBDJJ,Latex Ortho Mattress,Mattress,1,11377.0,950.0,12327.0,11377.0
2026-03-06,SC-F-LTX-ORTHO-Q-75X60X6,B0G3BY4SK8,Latex Ortho Mattress,Mattress,1,11057.0,950.0,12007.0,9857.0
2026-03-06,SC-F-LTX-ORTHO-Q-78X60X8,B0G3CQPRB9,Latex Ortho Mattress,Mattress,1,13606.0,1230.0,14836.0,12356.0
2026-03-06,SC-F-LTX-ORTHO-S-72X36X6,B0G3CC722B,Latex Ortho Mattress,Mattress,1,6957.0,810.0,7767.0,6957.0
2026-03-06,SC-F-MBJRFTDSHEET-D-72x48,B0CZLJSYJQ,Jersey Fitted Bed sheet,Bedding,1,1510.0,0.0,1510.0,1510.0
2026-03-06,SC-F-MFPILWS2-CLT-S-25x16,B09XF8H7BK,CoolTEC MF Pillow,Pillows,2,7638.0,422.0,8060.0,7603.0
2026-03-06,SC-F-ORIG-D-72x48x10,B0BB7KCGYN,Original Mattress,Mattress,1,11673.0,950.0,12623.0,11042.0
2026-03-06,SC-F-ORIG-K-72x70x6,B0F2TGN1KQ,Original Mattress,Mattress,2,25474.0,2460.0,27934.0,24224.0
2026-03-06,SC-F-ORIG-K-84x72x6,B0BB72TBNX,Original Mattress,Mattress,2,25854.0,2460.0,28314.0,23196.0
2026-03-06,SC-F-ORIG-K-84x72x8,B0BB75FZXB,Original Mattress,Mattress,1,15497.0,1230.0,16727.0,13554.0
2026-03-06,SC-F-ORIG-Q-72x60x5,B0G25BHBT6,Original Mattress,Mattress,1,9606.0,950.0,10556.0,9606.0
2026-03-06,SC-F-ORIG-Q-78x60x5,B0G2569T27,Original Mattress,Mattress,2,19795.0,1900.0,21695.0,17626.0
2026-03-06,SC-F-PETORIG-XL-36x54,,SC-F-PETORIG-XL-36x54,Other,1,1275.0,0.0,1275.0,1275.0
2026-03-06,SC-F-PROT-D-78x48,B0822VYH6P,Protector,Bedding,2,1315.0,282.0,1597.0,1167.0
2026-03-06,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,2,1690.0,382.0,2072.0,1426.0
2026-03-06,SC-F-PROT-K-75x72,B0822W6ZCG,Protector,Bedding,2,3380.0,382.0,3762.0,3380.0
2026-03-06,SC-F-PROT-Q-72x60,B0822X8LZY,Protector,Bedding,4,2960.0,564.0,3524.0,2625.0
2026-03-06,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,4,2949.0,564.0,3513.0,2949.0
2026-03-06,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,3,2285.0,423.0,2708.0,1968.0
2026-03-06,SC-F-PROT-S-72x36,B0822W49Z9,Protector,Bedding,1,575.0,141.0,716.0,503.0
2026-03-06,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,1,1475.0,211.0,1686.0,1299.0
2026-03-06,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,2,5142.0,422.0,5564.0,4138.0
2026-03-06,SC-F-S4MFPILW-26x16x4,B08R8DQ3T4,Memory Foam Pillow,Pillows,1,3571.0,211.0,3782.0,3001.0
2026-03-06,SC-F-SMFPILWSET1-BAM-S-22x14,B0F1Y416FR,Small Memory Foam Pillow,Pillows,2,1547.0,296.0,1843.0,1261.0
2026-03-06,SC-F-STD-LTX-BAM-24x16,B0F2SWXPMT,Standard Latex Pillow,Pillows,4,16848.0,844.0,17692.0,15428.0
2026-03-06,SC-F-SUPRSOFTPILW-S-25x16,B0CRHS55FC,Marshmallow Pillow,Pillows,2,4756.0,422.0,5178.0,4756.0
2026-03-06,SC-F-ULTM-LATEX-K-78x72x8,B0D58NBSN9,Ultima Latex Mattress,Mattress,1,27277.0,1430.0,28707.0,24267.0
2026-03-06,SC-FK-SSC-BLACK,B0GLGLW96N,Mobility,Mobility,1,1154.0,0.0,1154.0,1154.0
2026-03-06,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,2,2544.0,296.0,2840.0,2110.0
2026-03-06,SC-PILLOW,B0822SXQGH,Memory Foam Pillow,Pillows,1,1289.0,211.0,1500.0,976.0
2026-03-06,SC-SLMPILW-S-26x16,B09XBMFFZY,Slim Pillow,Pillows,2,1372.0,296.0,1668.0,1372.0
2026-03-06,SC-ULTM-Q-72x60x8,B09XGCYCSY,Ultima Mattress,Mattress,2,33434.0,2860.0,36294.0,32184.0
2026-03-06,SC-ULTM-Q-78x60x8,B09XGNTMB7,Ultima Mattress,Mattress,1,16626.0,1430.0,18056.0,15392.0
2026-03-06,SC72486,B077Q9YRMY,Original Mattress,Mattress,1,8925.0,950.0,9875.0,7976.0
2026-03-06,SC72726,B077QJVWBR,Original Mattress,Mattress,1,11657.0,1230.0,12887.0,10407.0
2026-03-06,SC75486,B077Q8RLCP,Original Mattress,Mattress,1,9077.0,950.0,10027.0,8089.0
2026-03-06,SC75606,B0732TMKP8,Original Mattress,Mattress,2,21412.0,1900.0,23312.0,19082.0
2026-03-06,SC75726,B0732TFNYC,Original Mattress,Mattress,2,25678.0,2460.0,28138.0,23286.0
2026-03-06,SC78606,B0732WFNVL,Original Mattress,Mattress,4,45476.0,3800.0,49276.0,40579.0
2026-03-06,SC78726,B0732Y4N37,Original Mattress,Mattress,2,24978.0,2460.0,27438.0,23028.0
2026-03-06,SCP72608,B07MHZTP8Q,Original Mattress,Mattress,4,49428.0,4920.0,54348.0,45731.0
2026-03-06,SCP75488,B07NLFVP6H,Original Mattress,Mattress,2,20762.0,1900.0,22662.0,20762.0
2026-03-06,SCP75608,B07MBSJ553,Original Mattress,Mattress,4,50948.0,4920.0,55868.0,48330.0
2026-03-06,SCP75728,B07MHZVDNP,Original Mattress,Mattress,1,14653.0,1230.0,15883.0,13403.0
2026-03-06,SCP78728,B07JM7GQG4,Original Mattress,Mattress,5,73173.0,6150.0,79323.0,66279.0
2026-03-06,SCPROD75x48,B0822XBCF1,Protector,Bedding,1,665.0,141.0,806.0,665.0
2026-03-06,SCPROK78x72,B0822WWZRV,Protector,Bedding,8,6797.0,1528.0,8325.0,6069.0
2026-03-07,SC-F-4TFOLD-BL-72X36,B0FHF2DKQZ,Tri-fold Mattress,Mattress,1,3897.0,810.0,4707.0,3897.0
2026-03-07,SC-F-72x60x10,B09BFDR5TH,Original Mattress,Mattress,1,13825.0,1230.0,15055.0,13072.0
2026-03-07,SC-F-BWJRFTDSHEET-D-72x48,B0CZLKVPFP,Jersey Fitted Bed sheet,Bedding,1,1452.0,0.0,1452.0,1452.0
2026-03-07,SC-F-CLD-SPR-D-78x48x8,B0DGT8T99C,Cloud Spring Mattress,Mattress,1,17177.0,0.0,17177.0,17177.0
2026-03-07,SC-F-CLPILW27x18,B08KT1QRHJ,Cloud Pillow,Pillows,1,784.0,148.0,932.0,648.0
2026-03-07,SC-F-CON-MFPILW-CLT-24x14,B09XFFBND4,Contour Bamboo MF Pillow,Pillows,1,1889.0,211.0,2100.0,1791.0
2026-03-07,SC-F-CON-MFPILWS2-BAM-24x14,B09XFG77VR,Contour Bamboo MF Pillow,Pillows,1,2571.0,211.0,2782.0,2446.0
2026-03-07,SC-F-CTR-LTX-BAM-24x16,B0F2N7Q9H3,Contour Latex Pillow,Pillows,1,2127.0,211.0,2338.0,2017.0
2026-03-07,SC-F-HYB-LATEX-D-72x48x6,B09XFLYZ66,Hybrid Latex Mattress,Mattress,2,20352.0,1900.0,22252.0,18310.0
2026-03-07,SC-F-HYB-LATEX-D-75x48x6,B09XGGFP7W,Hybrid Latex Mattress,Mattress,2,20834.0,0.0,20834.0,19698.0
2026-03-07,SC-F-HYB-LATEX-K-72x70x6,B0F2TGQH37,Hybrid Latex Mattress,Mattress,1,14777.0,1230.0,16007.0,12868.0
2026-03-07,SC-F-HYB-LATEX-K-72x70x8,B0F2TJJVDM,Hybrid Latex Mattress,Mattress,1,16900.0,1430.0,18330.0,15267.0
2026-03-07,SC-F-HYB-LATEX-K-72x72x6,B09XGDZQPC,Hybrid Latex Mattress,Mattress,2,28594.0,2460.0,31054.0,26417.0
2026-03-07,SC-F-HYB-LATEX-K-75x70x6,B0F2TGGZSR,Hybrid Latex Mattress,Mattress,1,14777.0,1230.0,16007.0,13394.0
2026-03-07,SC-F-HYB-LATEX-K-75x72x6,B09XFLVCHN,Hybrid Latex Mattress,Mattress,2,29554.0,2460.0,32014.0,25736.0
2026-03-07,SC-F-HYB-LATEX-K-75x72x8,B09XFL1FR1,Hybrid Latex Mattress,Mattress,1,17237.0,1430.0,18667.0,15432.0
2026-03-07,SC-F-HYB-LATEX-K-78x72x6,B09XFKM8V6,Hybrid Latex Mattress,Mattress,3,45838.0,3690.0,49528.0,41062.0
2026-03-07,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,2,35634.0,2860.0,38494.0,32267.0
2026-03-07,SC-F-HYB-LATEX-Q-72x60x6,B09XGNVN9N,Hybrid Latex Mattress,Mattress,2,25292.0,2460.0,27752.0,22158.0
2026-03-07,SC-F-HYB-LATEX-Q-72x60x8,B09XFN2QX3,Hybrid Latex Mattress,Mattress,3,42891.0,3690.0,46581.0,37603.0
2026-03-07,SC-F-HYB-LATEX-Q-75x60x6,B09XGK6Q4L,Hybrid Latex Mattress,Mattress,1,12897.0,1230.0,14127.0,11089.0
2026-03-07,SC-F-HYB-LATEX-Q-75x60x8,B09XFRNJCD,Hybrid Latex Mattress,Mattress,2,29217.0,2460.0,31677.0,26598.0
2026-03-07,SC-F-HYB-LATEX-Q-78x60x6,B09XGPZKTZ,Hybrid Latex Mattress,Mattress,1,13297.0,1230.0,14527.0,11908.0
2026-03-07,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,2,29828.0,2460.0,32288.0,27446.0
2026-03-07,SC-F-HYB-LATEX-S-72x36x6,B09XFMX37N,Hybrid Latex Mattress,Mattress,1,8317.0,950.0,9267.0,8018.0
2026-03-07,SC-F-HYB-LATEX-S-75x36x6,B09XFLCPM3,Hybrid Latex Mattress,Mattress,1,8397.0,950.0,9347.0,7937.0
2026-03-07,SC-F-HYBPILWSET2-S-26x16,B09XF52Y5P,Hybrid Pillow,Pillows,1,2756.0,211.0,2967.0,2530.0
2026-03-07,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,1,757.0,148.0,905.0,622.0
2026-03-07,SC-F-LTX-ORTHO-Q-75X60X6,B0G3BY4SK8,Latex Ortho Mattress,Mattress,1,11057.0,950.0,12007.0,10249.0
2026-03-07,SC-F-LTX-ORTHO-S-72X36X6,B0G3CC722B,Latex Ortho Mattress,Mattress,1,6957.0,810.0,7767.0,6181.0
2026-03-07,SC-F-LTX-ORTHO-S-78X36X8,B0G3C273VT,Latex Ortho Mattress,Mattress,1,8237.0,0.0,8237.0,8237.0
2026-03-07,SC-F-MFMTTOPPER-Q-78x60,B0CRS31GSK,Memory Foam Topper,Bedding,1,5123.0,409.0,5532.0,5123.0
2026-03-07,SC-F-ORIG-D-72x48x4,B0G71HHRVT,Original Mattress,Mattress,1,6895.0,810.0,7705.0,6895.0
2026-03-07,SC-F-ORIG-D-72x48x5,B0G2599S6F,Original Mattress,Mattress,1,8690.0,0.0,8690.0,8400.0
2026-03-07,SC-F-ORIG-K-72x70x6,B0F2TGN1KQ,Original Mattress,Mattress,1,12737.0,1230.0,13967.0,11403.0
2026-03-07,SC-F-ORIG-K-72x72x4,B0G726PGD2,Original Mattress,Mattress,2,18678.0,1900.0,20578.0,18678.0
2026-03-07,SC-F-ORIG-K-78x72x5,B0G254DYHG,Original Mattress,Mattress,1,12144.0,950.0,13094.0,11312.0
2026-03-07,SC-F-ORIG-K-84x72x6,B0BB72TBNX,Original Mattress,Mattress,1,13497.0,1230.0,14727.0,12775.0
2026-03-07,SC-F-ORIG-K-84x72x8,B0BB75FZXB,Original Mattress,Mattress,1,15497.0,1230.0,16727.0,14661.0
2026-03-07,SC-F-ORIG-Q-72x60x4,B0G71QJRXS,Original Mattress,Mattress,2,15385.0,1620.0,17005.0,14960.0
2026-03-07,SC-F-PETORIG-L-32X46,B091CW7VX5,Pet Bed,Beds,1,1075.0,352.0,1427.0,1011.0
2026-03-07,SC-F-PETORIG-XL-36x54,,SC-F-PETORIG-XL-36x54,Other,1,1360.0,0.0,1360.0,1281.0
2026-03-07,SC-F-PROT-D-78x48,B0822VYH6P,Protector,Bedding,1,665.0,141.0,806.0,632.0
2026-03-07,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,7,5889.0,1337.0,7226.0,5249.0
2026-03-07,SC-F-PROT-Q-72x60,B0822X8LZY,Protector,Bedding,5,3775.0,705.0,4480.0,3352.0
2026-03-07,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,1,755.0,141.0,896.0,673.0
2026-03-07,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,1,1506.0,211.0,1717.0,1337.0
2026-03-07,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,4,10234.0,844.0,11078.0,8607.0
